Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Imputed,Promo Used,Subscription Used,Freq_per_Year,Est_Annual_Spend,CLV_Score,Value_Tier,Promo_Dependent,Satisfaction_Flag,Age_Group,Loyalty_Score_A,Loyal_A,Loyalty_Score_B,Loyal_B,Loyal_Both,Segment
101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,1,Yes,31,Cash,Fortnightly,0,1,1,26,2548,8830.695080333704,Premium,1,Detractor,56+,0.4409763905562225,0,0.24076064833717192,0,0,Promo Reliant
102,27,Male,Coat,Outerwear,85,North Dakota,Xl,White,Spring,4.6,Yes,Express,1,Yes,50,Credit Card,Bi-Weekly,0,1,1,26,2210,8689.33464832076,Premium,1,Promoter,26-35,0.596078431372549,1,0.46528258654535515,1,1,Promo Reliant
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,1,Yes,35,Credit Card,Quarterly,0,1,1,4,268,960.3830755062374,Mid,1,Promoter,46-55,0.3010804321728692,0,0.2991178369515886,0,0,At-Risk Loyalists
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,1,Yes,22,Venmo,Bi-Weekly,0,1,1,26,2314,7255.533615660052,Premium,1,Promoter,46-55,0.3675070028011205,0,0.35800504446548964,0,0,Promo Reliant
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,1,Yes,1,Paypal,Monthly,0,1,1,12,288,199.62638800126425,Low,1,Promoter,46-55,0.08627450980392158,0,0.23240001945483799,0,0,Bargain Hunters
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,1,Yes,4,Bank Transfer,Annually,0,1,1,1,96,154.50603959367362,Low,1,Neutral,56+,0.02448979591836735,0,0.13528986891557299,0,0,Bargain Hunters
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,1,Yes,31,Credit Card,Monthly,0,1,1,12,420,1455.6090791758852,Mid,1,Neutral,56+,0.33117246898759506,0,0.17930248167253707,0,0,At-Risk Loyalists
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,1,Yes,46,Paypal,Fortnightly,0,1,1,26,1742,6706.957122178922,Premium,1,Neutral,26-35,0.5634253701480593,1,0.23650775307569802,0,0,Promo Reliant
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,1,Yes,32,Bank Transfer,Bi-Weekly,0,1,1,26,2054,7181.826531252151,Premium,1,Neutral,56+,0.44913965586234494,0,0.28419153986300044,0,0,Promo Reliant
110,58,Male,T-Shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,1,Yes,43,Bank Transfer,Fortnightly,0,1,1,26,2210,8363.059090959357,Premium,1,Detractor,56+,0.5389355742296918,0,0.2172548341290461,0,0,Promo Reliant
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,1,Yes,26,Venmo,Fortnightly,0,1,1,26,676,2227.9857214189265,High,1,Promoter,56+,0.4001600640256102,0,0.2343061989788852,0,0,Promo Reliant
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,1,Yes,9,Credit Card,Annually,0,1,1,1,75,172.69388197455345,Low,1,Promoter,26-35,0.06530612244897958,0,0.3037373664137041,0,0,Bargain Hunters
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,1,Yes,28,Paypal,Bi-Weekly,0,1,1,26,1690,5690.729952677141,Premium,1,Promoter,36-45,0.4164865946378551,0,0.3555042861244469,0,0,Promo Reliant
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,1,Yes,20,Paypal,Quarterly,0,1,1,4,216,657.6168465482593,Mid,1,Neutral,36-45,0.1786314525810324,0,0.08766851299440974,0,0,Bargain Hunters
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,1,Yes,9,Cash,Weekly,0,1,1,52,4940,11374.770359390586,Premium,1,Neutral,56+,0.4653061224489796,0,0.42335561142262035,0,0,Promo Reliant
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,1,Yes,48,Debit Card,Every 3 Months,0,1,1,4,376,1463.3244320895956,Mid,1,Neutral,46-55,0.40720288115246095,0,0.19149231183786292,0,0,At-Risk Loyalists
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,1,Yes,12,Venmo,Annually,0,1,1,1,86,220.58564474169216,Low,1,Neutral,46-55,0.08979591836734695,0,0.11291570541459142,0,0,Bargain Hunters
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,1,Yes,29,Cash,Fortnightly,0,1,1,26,832,2829.7962215429134,High,1,Promoter,46-55,0.4246498599439776,0,0.3211132710611472,0,0,Promo Reliant
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,1,Yes,27,Cash,Bi-Weekly,0,1,1,26,1170,3898.6792769049885,High,1,Promoter,46-55,0.4083233293317327,0,0.37141229449957847,0,0,Promo Reliant
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,1,Yes,44,Cash,Annually,0,1,1,1,76,289.30634922254427,Low,1,Promoter,36-45,0.3510204081632653,0,0.2226065240769148,0,0,At-Risk Loyalists
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,1,Yes,32,Bank Transfer,Annually,0,1,1,1,84,293.70663516318433,Low,1,Promoter,56+,0.25306122448979596,0,0.18671478963740634,0,0,At-Risk Loyalists
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,1,Yes,11,Cash,Fortnightly,0,1,1,26,1872,4651.745248403136,High,1,Promoter,18-25,0.2777110844337735,0,0.3179408880026405,0,0,Promo Reliant
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,1,Yes,44,Cash,Fortnightly,0,1,1,26,1040,3958.9289893611326,High,1,Promoter,36-45,0.5470988395358143,1,0.3728946910930076,0,0,Promo Reliant
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,1,Yes,46,Cash,Weekly,0,1,1,52,4628,17818.48310071415,Premium,1,Neutral,56+,0.7673469387755103,1,0.5098980745709225,1,1,Promo Reliant
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,1,Yes,50,Paypal,Annually,0,1,1,1,86,338.137004414292,Low,1,Neutral,36-45,0.4,0,0.0798079637844296,0,0,At-Risk Loyalists
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,1,Yes,45,Venmo,Every 3 Months,0,1,1,4,216,826.9865416416445,Mid,1,Neutral,46-55,0.38271308523409364,0,0.15183572058431025,0,0,At-Risk Loyalists
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,1,Yes,48,Cash,Every 3 Months,0,1,1,4,144,560.4221229279302,Mid,1,Neutral,36-45,0.40720288115246095,0,0.18127711357820603,0,0,At-Risk Loyalists
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,1,Yes,26,Credit Card,Weekly,0,1,1,52,4628,15253.133015868036,Premium,1,Promoter,18-25,0.6040816326530613,1,0.6507796616905761,1,1,Promo Reliant
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,1,Yes,21,Credit Card,Fortnightly,0,1,1,26,832,2571.7473211941187,High,1,Promoter,18-25,0.35934373749499804,0,0.32676418165937404,0,0,Promo Reliant
130,24,Male,Dress,Clothing,67,Pennsylvania,Xl,Olive,Summer,4.2,Yes,2-Day Shipping,1,Yes,49,Paypal,Bi-Weekly,0,1,1,26,1742,6814.74407545583,Premium,1,Promoter,18-25,0.5879151660664266,1,0.3711597659375038,0,0,Promo Reliant
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,1,Yes,13,Paypal,Fortnightly,0,1,1,26,1014,2676.004132229872,High,1,Neutral,36-45,0.29403761504601844,0,0.2093293381592276,0,0,Promo Reliant
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,1,Yes,46,Credit Card,Weekly,0,1,1,52,1508,5806.022583378768,Premium,1,Neutral,26-35,0.7673469387755103,1,0.3103409702517609,0,0,Promo Reliant
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,1,Yes,42,Paypal,Weekly,0,1,1,52,3016,11343.779548931785,Premium,1,Promoter,26-35,0.7346938775510204,1,0.5425931070059367,1,1,Promo Reliant
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,1,Yes,25,Venmo,Annually,0,1,1,1,65,211.77627497139633,Low,1,Detractor,46-55,0.1959183673469388,0,0.0046989578284971295,0,0,Bargain Hunters
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,1,Yes,25,Cash,Monthly,0,1,1,12,1128,3675.132894888232,High,1,Promoter,36-45,0.2821928771508604,0,0.37791211231337696,0,0,Promo Reliant
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,1,Yes,12,Paypal,Quarterly,0,1,1,4,324,831.043591817538,Mid,1,Promoter,36-45,0.11332533013205283,0,0.2119355410998769,0,0,Bargain Hunters
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,1,Yes,4,Debit Card,Quarterly,0,1,1,4,344,553.6466418773305,Mid,1,Neutral,36-45,0.04801920768307323,0,0.1091104082178184,0,0,Bargain Hunters
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,1,Yes,38,Paypal,Weekly,0,1,1,52,2236,8191.723840745889,Premium,1,Promoter,56+,0.7020408163265306,1,0.46503926560769165,1,1,Promo Reliant
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,1,Yes,42,Bank Transfer,Weekly,0,1,1,52,1508,5671.8897744658925,Premium,1,Promoter,56+,0.7346938775510204,1,0.3670407384183847,0,0,Promo Reliant
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,1,Yes,30,Venmo,Annually,0,1,1,1,95,326.2287844260889,Low,1,Neutral,46-55,0.23673469387755103,0,0.16351497143600688,0,0,At-Risk Loyalists
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,1,Yes,50,Credit Card,Weekly,0,1,1,52,1456,5724.738121246618,Premium,1,Neutral,56+,0.8,1,0.3083410302545181,0,0,Promo Reliant
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,1,Yes,45,Paypal,Weekly,0,1,1,52,2392,9158.110220401915,Premium,1,Promoter,56+,0.7591836734693878,1,0.5128164392860091,1,1,Promo Reliant
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,1,Yes,33,Credit Card,Fortnightly,0,1,1,26,1508,5317.751671121172,Premium,1,Neutral,36-45,0.4573029211684674,0,0.20232745006229835,0,0,Promo Reliant
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,1,Yes,25,Paypal,Quarterly,0,1,1,4,192,625.5545353001246,Mid,1,Detractor,26-35,0.21944777911164468,0,0.03887964514701055,0,0,Bargain Hunters
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,1,Yes,25,Cash,Monthly,0,1,1,12,516,1681.1778136190849,High,1,Neutral,18-25,0.2821928771508604,0,0.12485242224306045,0,0,Promo Reliant
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,1,Yes,44,Debit Card,Quarterly,0,1,1,4,380,1446.5317461127215,Mid,1,Promoter,18-25,0.3745498199279712,0,0.2750791410612428,0,0,At-Risk Loyalists
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,1,Yes,21,Venmo,Fortnightly,0,1,1,26,780,2411.0131136194864,High,1,Promoter,46-55,0.35934373749499804,0,0.23880944342009017,0,0,Promo Reliant
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,1,Yes,31,Bank Transfer,Fortnightly,0,1,1,26,1664,5766.984542258745,Premium,1,Neutral,56+,0.4409763905562225,0,0.26138047007987053,0,0,Promo Reliant
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,1,Yes,47,Debit Card,Annually,0,1,1,1,90,348.4080909817102,Low,1,Detractor,36-45,0.3755102040816327,0,0.020060675757942167,0,0,At-Risk Loyalists
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,1,Yes,14,Paypal,Monthly,0,1,1,12,912,2469.7417834052158,High,1,Neutral,36-45,0.19239695878351343,0,0.14425441595984068,0,0,Promo Reliant
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,1,Yes,17,Debit Card,Every 3 Months,0,1,1,4,384,1109.902755032127,Mid,1,Promoter,26-35,0.15414165666266505,0,0.31479665058478457,0,0,Bargain Hunters
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,1,Yes,3,Venmo,Annually,0,1,1,1,47,65.15583497263486,Low,1,Promoter,26-35,0.016326530612244896,0,0.24109147769422337,0,0,Bargain Hunters
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,1,Yes,42,Venmo,Annually,0,1,1,1,85,319.7020098339528,Low,1,Promoter,26-35,0.3346938775510204,0,0.22335438530161655,0,0,At-Risk Loyalists
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,1,Yes,22,Debit Card,Annually,0,1,1,1,55,172.45218187610323,Low,1,Neutral,56+,0.17142857142857143,0,0.08773141957366173,0,0,Bargain Hunters
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,1,Yes,21,Venmo,Quarterly,0,1,1,4,392,1211.6886417164599,Mid,1,Neutral,36-45,0.18679471788715488,0,0.16130101194235702,0,0,Bargain Hunters
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,1,Yes,21,Bank Transfer,Quarterly,0,1,1,4,308,952.0410756343614,Mid,1,Promoter,56+,0.18679471788715488,0,0.23891258863274467,0,0,Bargain Hunters
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,1,Yes,40,Debit Card,Annually,0,1,1,1,26,96.552873734312,Low,1,Promoter,26-35,0.31836734693877555,0,0.181863977037485,0,0,At-Risk Loyalists
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,1,Yes,1,Bank Transfer,Fortnightly,0,1,1,26,1768,1225.4842152299832,Mid,1,Neutral,36-45,0.19607843137254902,0,0.08964044113375332,0,0,Bargain Hunters
159,25,Male,Shirt,Clothing,73,Connecticut,Xl,Teal,Fall,4.1,Yes,Standard,1,Yes,50,Bank Transfer,Monthly,0,1,1,12,876,3444.2792542665093,High,1,Promoter,18-25,0.4862745098039216,0,0.27623214080002806,0,0,Promo Reliant
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,1,Yes,39,Bank Transfer,Every 3 Months,0,1,1,4,108,398.3989810443051,Low,1,Neutral,56+,0.3337334933973589,0,0.16529066212817126,0,0,At-Risk Loyalists
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,1,Yes,34,Venmo,Monthly,0,1,1,12,276,981.2760649710781,Mid,1,Promoter,26-35,0.3556622649059624,0,0.2756318924573601,0,0,At-Risk Loyalists
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,1,Yes,29,Venmo,Fortnightly,0,1,1,26,1274,4333.125464237586,High,1,Neutral,56+,0.4246498599439776,0,0.1661014998397518,0,0,Promo Reliant
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,1,Yes,31,Paypal,Bi-Weekly,0,1,1,26,1924,6668.075876986674,Premium,1,Neutral,46-55,0.4409763905562225,0,0.22355111074378273,0,0,Promo Reliant
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,1,Yes,8,Debit Card,Weekly,0,1,1,52,3484,7655.130427439389,Premium,1,Neutral,46-55,0.4571428571428572,0,0.29583680844208976,0,0,Promo Reliant
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,1,Yes,5,Credit Card,Fortnightly,0,1,1,26,1690,3028.073502995413,High,1,Detractor,56+,0.22873149259703882,0,0.08599172698396226,0,0,Promo Reliant
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,1,Yes,7,Cash,Monthly,0,1,1,12,720,1497.1979100094818,Mid,1,Detractor,36-45,0.13525410164065627,0,0.07232574201087141,0,0,Bargain Hunters
167,46,Male,Sneakers,Footwear,31,Delaware,Xl,Indigo,Fall,4.0,Yes,Store Pickup,1,Yes,30,Cash,Monthly,0,1,1,12,372,1277.4432400684743,Mid,1,Promoter,46-55,0.3230092036814726,0,0.21091885190583037,0,0,At-Risk Loyalists
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,1,Yes,14,Credit Card,Every 3 Months,0,1,1,4,108,292.4694217190387,Low,1,Promoter,26-35,0.12965186074429774,0,0.18668434897768899,0,0,Bargain Hunters
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,1,Yes,5,Cash,Fortnightly,0,1,1,26,2080,3726.8596959943543,High,1,Neutral,26-35,0.22873149259703882,0,0.1511848094039152,0,0,Promo Reliant
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,1,Yes,3,Paypal,Every 3 Months,0,1,1,4,120,166.35532333438687,Low,1,Neutral,26-35,0.03985594237695078,0,0.09958141118417041,0,0,Bargain Hunters
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,1,Yes,46,Venmo,Bi-Weekly,0,1,1,26,650,2502.595941111538,High,1,Detractor,46-55,0.5634253701480593,1,0.07306276656399147,0,0,Promo Reliant
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,1,Yes,4,Credit Card,Weekly,0,1,1,52,1820,2929.1770006300626,High,1,Neutral,26-35,0.4244897959183674,0,0.20355845664569855,0,0,Promo Reliant
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,1,Yes,42,Credit Card,Bi-Weekly,0,1,1,26,1742,6552.010601538185,Premium,1,Neutral,46-55,0.5307723089235694,0,0.32869541630265997,0,0,Promo Reliant
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,1,Yes,30,Cash,Annually,0,1,1,1,46,157.96341140631674,Low,1,Neutral,18-25,0.23673469387755103,0,0.1113749348186013,0,0,At-Risk Loyalists
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,1,Yes,37,Venmo,Annually,0,1,1,1,35,127.3155155904235,Low,1,Neutral,36-45,0.2938775510204082,0,0.12262086754589321,0,0,At-Risk Loyalists
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,1,Yes,2,Bank Transfer,Annually,0,1,1,1,86,94.48065682545744,Low,1,Detractor,46-55,0.008163265306122448,0,0.03781299177695334,0,0,Bargain Hunters
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,1,Yes,30,Credit Card,Quarterly,0,1,1,4,324,1112.6118542531874,Mid,1,Detractor,46-55,0.2602641056422569,0,0.05086330583163716,0,0,At-Risk Loyalists
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,1,Yes,47,Bank Transfer,Monthly,0,1,1,12,504,1951.085309497577,High,1,Neutral,18-25,0.4617847138855543,0,0.19149328302264523,0,0,Promo Reliant
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,1,Yes,21,Paypal,Quarterly,0,1,1,4,172,531.6593019776303,Mid,1,Promoter,56+,0.18679471788715488,0,0.22856942708384853,0,0,Bargain Hunters
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,1,Yes,9,Bank Transfer,Fortnightly,0,1,1,26,806,1855.883584953201,High,1,Promoter,56+,0.2613845538215286,0,0.3331509197747561,0,0,Promo Reliant
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,1,Yes,12,Debit Card,Fortnightly,0,1,1,26,2106,5401.783346813996,Premium,1,Neutral,46-55,0.28587434973989595,0,0.22839498307961947,0,0,Promo Reliant
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,1,Yes,4,Bank Transfer,Weekly,0,1,1,52,3172,5105.137058240966,Premium,1,Promoter,26-35,0.4244897959183674,0,0.38909623542245597,0,0,Promo Reliant
183,38,Male,Gloves,Accessories,96,Alabama,Xl,Purple,Summer,2.8,Yes,Store Pickup,1,Yes,10,Debit Card,Annually,0,1,1,1,96,230.19794618864358,Low,1,Detractor,36-45,0.07346938775510205,0,0.04115220850048325,0,0,Bargain Hunters
184,58,Male,Skirt,Clothing,29,Ohio,Xl,Beige,Spring,3.6,Yes,2-Day Shipping,1,Yes,26,Credit Card,Weekly,0,1,1,52,1508,4970.121993934528,Premium,1,Neutral,56+,0.6040816326530613,1,0.25377429639187277,0,0,Promo Reliant
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,1,Yes,40,Cash,Fortnightly,0,1,1,26,858,3186.244833232296,High,1,Neutral,26-35,0.5144457783113245,0,0.13788340765035523,0,0,Promo Reliant
186,46,Male,T-Shirt,Clothing,32,Wisconsin,Xl,Silver,Summer,4.5,Yes,Store Pickup,1,Yes,34,Bank Transfer,Fortnightly,0,1,1,26,832,2958.049587159192,High,1,Promoter,46-55,0.4654661864745898,0,0.31226884383543696,0,0,Promo Reliant
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,1,Yes,31,Debit Card,Annually,0,1,1,1,56,194.0812105567847,Low,1,Detractor,36-45,0.2448979591836735,0,0.052263584743060025,0,0,At-Risk Loyalists
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,1,Yes,1,Bank Transfer,Bi-Weekly,0,1,1,26,2444,1694.0517092885063,High,1,Neutral,18-25,0.19607843137254902,0,0.13716917427898762,0,0,Promo Reliant
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,1,Yes,5,Bank Transfer,Bi-Weekly,0,1,1,26,1378,2469.0445485962596,High,1,Neutral,46-55,0.22873149259703882,0,0.13223726104799988,0,0,Promo Reliant
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,1,Yes,4,Credit Card,Weekly,0,1,1,52,4264,6862.643258619004,Premium,1,Promoter,36-45,0.4244897959183674,0,0.39633828751137545,0,0,Promo Reliant
191,65,Male,Coat,Outerwear,70,Indiana,Xl,Beige,Fall,3.0,Yes,Free Shipping,1,Yes,48,Venmo,Quarterly,0,1,1,4,280,1089.7096834709755,Mid,1,Neutral,56+,0.40720288115246095,0,0.08629981600628078,0,0,At-Risk Loyalists
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,1,Yes,29,Cash,Every 3 Months,0,1,1,4,304,1033.9640040252953,Mid,1,Neutral,56+,0.25210084033613445,0,0.19292823758806307,0,0,Bargain Hunters
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,1,Yes,12,Paypal,Bi-Weekly,0,1,1,26,754,1933.9718155259986,High,1,Detractor,46-55,0.28587434973989595,0,0.09507221901867001,0,0,Promo Reliant
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,1,Yes,29,Venmo,Annually,0,1,1,1,100,340.11973816621554,Low,1,Neutral,36-45,0.22857142857142856,0,0.06785674738255328,0,0,Bargain Hunters
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,1,Yes,15,Debit Card,Quarterly,0,1,1,4,376,1042.4933595621578,Mid,1,Neutral,46-55,0.13781512605042018,0,0.09713809564508194,0,0,Bargain Hunters
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,1,Yes,34,Credit Card,Monthly,0,1,1,12,300,1066.604418446824,Mid,1,Promoter,46-55,0.3556622649059624,0,0.24173132920749296,0,0,At-Risk Loyalists
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,1,Yes,41,Credit Card,Fortnightly,0,1,1,26,2288,8551.788086632347,Premium,1,Neutral,36-45,0.522609043617447,0,0.37789836202091087,0,0,Promo Reliant
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,1,Yes,41,Credit Card,Monthly,0,1,1,12,936,3498.4587627132328,High,1,Neutral,56+,0.4128051220488196,0,0.16956518481768296,0,0,Promo Reliant
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,1,Yes,39,Credit Card,Fortnightly,0,1,1,26,1170,4315.9889613133055,High,1,Promoter,56+,0.5062825130052021,0,0.3816798697186664,0,0,Promo Reliant
200,54,Male,Hat,Accessories,73,Idaho,Xl,Green,Summer,3.8,Yes,Express,1,Yes,32,Cash,Weekly,0,1,1,52,3796,13272.74270332676,Premium,1,Neutral,46-55,0.653061224489796,1,0.4820537220421805,1,1,Promo Reliant
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,1,Yes,29,Venmo,Monthly,0,1,1,12,732,2489.676483376698,High,1,Neutral,18-25,0.31484593837535013,0,0.15674489350942675,0,0,Promo Reliant
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,1,Yes,15,Bank Transfer,Annually,0,1,1,1,22,60.99695188927519,Low,1,Promoter,56+,0.11428571428571428,0,0.21698915166038993,0,0,Bargain Hunters
